id,url,title,component_type,content_text,provider,governance,states,reading_level,hierarchy_lvl0,hierarchy_lvl1,hierarchy_lvl2,hierarchy_lvl3,has_form,has_checklist,search_keywords
93586f7ac26f535df82d3a668ce02f4e,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-study#choose-a-course-to-study-in-australia,Choose a course to study in Australia,content,"Education and training providers in Australia have many different courses to choose from.  If you’d like to study in Australia but aren't sure on the course, use the course finder tool on the Study Australia website. If you’re interested in a course, the Study Australia website can also help you apply.",Services Australia,Federal Government,['National'],10,Coming to Australia to study | myGov,Choose a course to study in Australia,,,False,False,"['australia', 'study', 'course', 'website', 'education', 'training', 'providers', 'many', 'different', 'courses']"
6126d5f1abe89eb6a36d9575249375bc,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-study#apply-for-a-student-visa,Apply for a Student visa,content,"Before you apply for a visa, you will need to:
               apply for a course
               accept an offer in that course
               receive confirmation of enrolment.
              Find out about different type of visas and how to apply on the Study Australia website.",Services Australia,Federal Government,['National'],11,Coming to Australia to study | myGov,Apply for a Student visa,,,False,False,"['apply', 'course', 'before', 'visa', 'need', 'accept', 'offer', 'receive', 'confirmation', 'enrolment']"
f23f4a1988b274182df7e416c4381e63,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-study#f23f4a1988b274182df7e416c4381e63,Moving to Australia to study,content,"When you have been accepted in a course and have a visa, you’ll need to find student accommodation.",Services Australia,Federal Government,['National'],8,Coming to Australia to study | myGov,,Moving to Australia to study,,False,False,"['when', 'accepted', 'course', 'visa', 'need', 'find', 'student', 'accommodation']"
320947f08a3074f4660fb7fcb9020edc,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-study#320947f08a3074f4660fb7fcb9020edc,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Coming to Australia to study | myGov,,,Thank you for your feedback,True,False,[]
a0966426b9df505b9eb5e73f704340c3,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit#a0966426b9df505b9eb5e73f704340c3,Coming to Australia to visit,content,Find out about touring Australia and staying safe.,Services Australia,Federal Government,['National'],8,Coming to Australia to visit,,,,False,False,"['find', 'about', 'touring', 'australia', 'staying', 'safe']"
c48de977e3ad2a6fbeeab9e40fefacc6,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit#c48de977e3ad2a6fbeeab9e40fefacc6,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Coming to Australia to visit | myGov,,,Thank you for your feedback,True,False,[]
ae6bfc08f44888aae40817fb902f3ad2,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit#ae6bfc08f44888aae40817fb902f3ad2,Tips when you visit,content,Find out about travelling in Australia and tips to stay safe.,Services Australia,Federal Government,['National'],7,Tips when you visit,,,,False,False,"['find', 'about', 'travelling', 'australia', 'tips', 'stay', 'safe']"
c6a0542f7ac90b9c07cf2ba6b9872765,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit#c6a0542f7ac90b9c07cf2ba6b9872765,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Tips when you visit | myGov,,,Thank you for your feedback,True,False,[]
20586a97246c406d332a4aff2fc4c121,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/how-to-travel-around-australia#20586a97246c406d332a4aff2fc4c121,How to travel around Australia,content,"You can travel around Australia by public transport, car, plane, train and ferry.",Services Australia,Federal Government,['National'],9,How to travel around Australia,,,,False,False,"['travel', 'around', 'australia', 'public', 'transport', 'plane', 'train', 'ferry']"
dd09a47dd08195f42b23d7872918c9ae,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/how-to-travel-around-australia#dd09a47dd08195f42b23d7872918c9ae,Travelling by car,content,"You can hire a car in Australia and drive using your foreign driver’s license for up to 3 months. You need to drive on the left side of all Australian roads.
Find a guide for driving in Australia on the Tourism Australia website.",Services Australia,Federal Government,['National'],7,How to travel around Australia | myGov,Travelling by car,,,False,False,"['australia', 'drive', 'hire', 'using', 'your', 'foreign', 'driver', 'license', 'months', 'need']"
a040e97b349eda87c64aeaf98d635fb1,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/how-to-travel-around-australia#a040e97b349eda87c64aeaf98d635fb1,Driving in the outback,content,"The roads in the Australian outback can be rough and not suitable for some vehicles. If you hire a car to drive in the outback, check with the hiring company to see that it’s suitable.Find out more about planning an outback road trip on the Tourism Australia website.",Services Australia,Federal Government,['National'],8,How to travel around Australia | myGov,Travelling by car,Driving in the outback,,False,False,"['outback', 'suitable', 'roads', 'australian', 'rough', 'some', 'vehicles', 'hire', 'drive', 'check']"
61f009cccab661631d7bf770cb5c7c17,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/how-to-travel-around-australia#61f009cccab661631d7bf770cb5c7c17,Travelling by public transport,content,Australian cities have public transport that you can use.Find out more about travelling around Australia’s cities on the Tourism Australia website. These links will take you away from myGov.,Services Australia,Federal Government,['National'],9,How to travel around Australia | myGov,Travelling by public transport,,,False,False,"['cities', 'australia', 'australian', 'public', 'transport', 'find', 'more', 'about', 'travelling', 'around']"
6833e1ca59f0c7e11a78819ad89c53a1,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/how-to-travel-around-australia#6833e1ca59f0c7e11a78819ad89c53a1,Travelling by plane,content,Flying is the best way to cover Australia’s large distances in a short time. Australia has domestic airlines that travel to major and regional cities.Find out what you can’t take on a plane and how you and your baggage will be screened. These links will take you to the Department of Home Affairs website.,Services Australia,Federal Government,['National'],7,How to travel around Australia | myGov,Travelling by plane,,,False,False,"['australia', 'take', 'flying', 'best', 'cover', 'large', 'distances', 'short', 'time', 'domestic']"
c26e7a96c4502b443dd72de9f0fd7280,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/how-to-travel-around-australia#c26e7a96c4502b443dd72de9f0fd7280,Other ways to travel,content,Australia has many train and ferry trips you can choose from. Find out more about these services and getting around Australia on the Tourism Australia website.,Services Australia,Federal Government,['National'],10,How to travel around Australia | myGov,Other ways to travel,,,False,False,"['australia', 'many', 'train', 'ferry', 'trips', 'choose', 'find', 'more', 'about', 'these']"
0557673b34f9685000525b870418abf7,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/how-to-travel-around-australia#0557673b34f9685000525b870418abf7,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,How to travel around Australia | myGov,,,Thank you for your feedback,True,False,[]
3d1fb75a6f53646cf68e825d94eadd72,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/if-you-get-sick-or-injured-while-visiting-australia#3d1fb75a6f53646cf68e825d94eadd72,If you get sick or injured while visiting Australia,content,"Information about how to get help if you’re sick or injured during your visit, and health care costs.",Services Australia,Federal Government,['National'],8,If you get sick or injured while visiting Australia,,,,False,False,"['information', 'about', 'help', 'sick', 'injured', 'during', 'your', 'visit', 'health', 'care']"
77061e073827cf2e13ed634667d0ece1,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/if-you-get-sick-or-injured-while-visiting-australia#77061e073827cf2e13ed634667d0ece1,Getting medical help,content,If you’re sick or injured in Australia there is health care available. Find out more about seeking medical help.,Services Australia,Federal Government,['National'],7,If you get sick or injured while visiting Australia | myGov,Getting medical help,,,False,False,"['sick', 'injured', 'australia', 'there', 'health', 'care', 'available', 'find', 'more', 'about']"
44fa5d308085019bd3a7e23f83fca215,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/if-you-get-sick-or-injured-while-visiting-australia#44fa5d308085019bd3a7e23f83fca215,Reciprocal health care agreements,content,"If you’re from a country that Australia has a reciprocal health care agreement with, you may be able to get help with the cost of health care in Australia. Find out more about reciprocal health care agreements on the Services Australia website.",Services Australia,Federal Government,['National'],11,If you get sick or injured while visiting Australia | myGov,Reciprocal health care agreements,,,False,False,"['australia', 'health', 'care', 'reciprocal', 'country', 'agreement', 'able', 'help', 'cost', 'find']"
e45b32c2bf9c8bdd6fb755e69deab078,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/if-you-get-sick-or-injured-while-visiting-australia#e45b32c2bf9c8bdd6fb755e69deab078,Travel and health insurance,content,"Sometimes, travel doesn’t go to plan. Travel insurance is as important as your passport. Without it, you or your family could suffer financially if things go wrong.Travel insurance might pay for some of your medical care if you get sick or injured while in Australia. To avoid unexpected costs, make sure you’re aware of what your travel insurance covers. Talk to your provider about what is covered.",Services Australia,Federal Government,['National'],7,If you get sick or injured while visiting Australia | myGov,Travel and health insurance,,,False,False,"['your', 'travel', 'insurance', 'what', 'sometimes', 'doesn', 'plan', 'important', 'passport', 'without']"
c597d19c9eee7f5aa1c3d68bf289b510,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/if-you-get-sick-or-injured-while-visiting-australia#c597d19c9eee7f5aa1c3d68bf289b510,Adequate health insurance for visa holders,content,Most visitors to Australia don’t have access to the public Medicare system in Australia. This means you will be responsible for the health costs if you get sick or injured.The Department of Home Affairs recommends visitors plan to pay for health insurance to make sure they’re covered.  Find out more about adequate health insurance for visa holders on the Department of Home Affairs website.,Services Australia,Federal Government,['National'],10,If you get sick or injured while visiting Australia | myGov,Travel and health insurance,Adequate health insurance for visa holders,,False,False,"['health', 'visitors', 'australia', 'department', 'home', 'affairs', 'insurance', 'most', 'access', 'public']"
e53fe8e6304f95c28f8afda45efba8bf,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/if-you-get-sick-or-injured-while-visiting-australia#e53fe8e6304f95c28f8afda45efba8bf,Overseas Visitor Health Cover,content,Overseas Visitor Health Cover (OVHC) is a type of health insurance for international visitors in Australia.OVHC can help pay for medical costs if you can’t access the Medicare.You may need OVHC cover to apply for some visas. Find out more about Overseas Visitor Health Cover on the Private Health website.,Services Australia,Federal Government,['National'],9,If you get sick or injured while visiting Australia | myGov,Travel and health insurance,Overseas Visitor Health Cover,,False,False,"['health', 'cover', 'ovhc', 'overseas', 'visitor', 'type', 'insurance', 'international', 'visitors', 'australia']"
eade8b2603b04f9fc07572a8900fe992,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/if-you-get-sick-or-injured-while-visiting-australia#eade8b2603b04f9fc07572a8900fe992,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,If you get sick or injured while visiting Australia | myGov,,,Thank you for your feedback,True,False,[]
6d59250ec5ebde5f76668bb275140626,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia#6d59250ec5ebde5f76668bb275140626,Staying safe when you visit Australia,content,Advice to help you stay safe in Australia.,Services Australia,Federal Government,['National'],5,Staying safe when you visit Australia,,,,False,False,"['advice', 'help', 'stay', 'safe', 'australia']"
e57d246225a126e92c8354881ea4954f,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia#e57d246225a126e92c8354881ea4954f,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Staying safe when you visit Australia | myGov,,,Thank you for your feedback,True,False,[]
2865499fa59e570bb07e2f149cfcdd6c,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/safety-while-you-re-travelling-in-australia#2865499fa59e570bb07e2f149cfcdd6c,Safety while you’re travelling in Australia,content,Safety tips for travelling in Australia.,Services Australia,Federal Government,['National'],12,Safety while you’re travelling in Australia,,,,False,False,"['safety', 'tips', 'travelling', 'australia']"
950397e7bb7f02f97c3c9ca137440b50,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/safety-while-you-re-travelling-in-australia#sun-safety,Sun safety,content,"Wear a hat, sunglasses and a water-resistant sunscreen that’s SPF50 or higher.Prolonged exposure to the sun can also cause heat stroke. In hot weather, make sure you rest in the shade and drink water so you don’t get dehydrated.",Services Australia,Federal Government,['National'],6,Safety while you’re travelling in Australia | myGov,Sun safety,,,False,False,"['water', 'wear', 'sunglasses', 'resistant', 'sunscreen', 'spf50', 'higher', 'prolonged', 'exposure', 'also']"
6e7b5881c79d31a8f3e9b8472f90fb5d,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/safety-while-you-re-travelling-in-australia#water-safety,Water safety,content,"There are many places to enjoy the water in Australia. However it is important to be aware of the conditions and your own swimming abilities.At the beach, swimming between the red and yellow flags is the safest way to enjoy the surf. The flags indicate lifeguards patrol the beach.Some hazards you need to be aware of are jellyfish, crocodiles, sharks and rips. Find surf safety information on the Beachsafe website.You can also find information in other languages on the Beachsafe website.",Services Australia,Federal Government,['National'],8,Safety while you’re travelling in Australia | myGov,Water safety,,,False,False,"['enjoy', 'aware', 'swimming', 'beach', 'flags', 'surf', 'find', 'information', 'beachsafe', 'website']"
e0e1d1c557b5b2f5bbea757f1e1b8168,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/safety-while-you-re-travelling-in-australia#animals-and-insects,Animals and insects,content,"If you come across a dangerous animal or insect, it’s best to leave them alone and continue on your way.You can find facts about dangerous animals on the Tourism Australia website.",Services Australia,Federal Government,['National'],10,Safety while you’re travelling in Australia | myGov,Animals and insects,,,False,False,"['dangerous', 'come', 'across', 'animal', 'insect', 'best', 'leave', 'them', 'alone', 'continue']"
8c4872ba962bfbf54cdb61e536f6231e,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/safety-while-you-re-travelling-in-australia#travelling-in-remote-locations,Travelling in remote locations,content,"If you’re travelling in a remote location, you need to be prepared. You might want to consider:
               purchasing or hiring a satellite mobile phone
               planning fuel and rest stops
               bringing clothing for both warm and cold weather
               having enough food, water and supplies to last
               researching the area you plan to visit.
              Find out how to plan an Australian outback road trip on the Tourism Australia website.",Services Australia,Federal Government,['National'],11,Safety while you’re travelling in Australia | myGov,Travelling in remote locations,,,False,False,"['plan', 'travelling', 'remote', 'location', 'need', 'prepared', 'want', 'consider', 'purchasing', 'hiring']"
1f34c04d86f39c6caeacb0e49a0c2ff7,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/safety-while-you-re-travelling-in-australia#if-you-need-emergency-help,If you need emergency help,content,"If you need medical help or you’re in danger, 000 is the Australian emergency services number. This number will connect you with the police, fire or ambulance service.Find health and safety frequently asked questions on the Tourism Australia website.",Services Australia,Federal Government,['National'],10,Safety while you’re travelling in Australia | myGov,If you need emergency help,,,False,False,"['number', 'need', 'medical', 'help', 'danger', 'australian', 'emergency', 'services', 'connect', 'police']"
da33263352603849041f4e793d06e07a,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/safety-while-you-re-travelling-in-australia#da33263352603849041f4e793d06e07a,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Safety while you’re travelling in Australia | myGov,,,Thank you for your feedback,True,False,[]
a12567771d74883ec0e3fda1cf8c19f2,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/australian-weather#a12567771d74883ec0e3fda1cf8c19f2,Australian weather,content,Weather in Australia can affect travel and it’s important to check weather warnings before you travel.,Services Australia,Federal Government,['National'],11,Australian weather,,,,False,False,"['weather', 'travel', 'australia', 'affect', 'important', 'check', 'warnings', 'before']"
d05709eb27a945aec8ced61698d85e8b,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/australian-weather#d05709eb27a945aec8ced61698d85e8b,Weather warnings,content,"Australia can have extreme weather, such as floods, bushfires and cyclones. Be aware of weather warnings when you’re travelling.Before you travel, you can check for weather warnings by:
listening to the local radio station
watching or reading the news
checking the Bureau of Meteorology website.",Services Australia,Federal Government,['National'],11,Australian weather | myGov,Weather warnings,,,False,False,"['weather', 'warnings', 'australia', 'extreme', 'such', 'floods', 'bushfires', 'cyclones', 'aware', 'when']"
b333e0cd005a8a1b677aea9c9d428787,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/australian-weather#b333e0cd005a8a1b677aea9c9d428787,Check the emergency website in your state or territory,table,"You can also check for weather warnings on state or territory emergency websites. These links will take you away from myGov.
State or territory
Resource
ACT
ACT Emergency Services Agency
NSW

NSW Rural Fire Service
NSW State Emergency Service

NT

SecureNT
NT Emergency Service

Qld

Queensland Fire Department
Get Ready Queensland

SA

South Australian Country Fire Service
South Australian State Emergency Service

Tas

Tasmania Fire Service
Tasmanian State Emergency Service

Vic

Victorian Country Fire Authority
Victoria State Emergency Service

WA

Emergency WA
WA Department of Fire and Emergency Services",Services Australia,Federal Government,['National'],12,Australian weather | myGov,Check the emergency website in your state or territory,,,False,False,"['emergency', 'service', 'state', 'fire', 'territory', 'services', 'queensland', 'department', 'south', 'australian']"
6b813473a2faed1f3de20f15004f8b8a,https://my.gov.au/en/services/living-arrangements/coming-to-australia/coming-to-australia-to-visit/tips-when-you-visit/staying-safe-when-you-visit-australia/australian-weather#6b813473a2faed1f3de20f15004f8b8a,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Australian weather | myGov,,,Thank you for your feedback,True,False,[]
a436b6d8f644e5dedfbd1e0f160a4c82,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship#a436b6d8f644e5dedfbd1e0f160a4c82,Applying for Australian citizenship,content,Find out how to become an Australian citizen and what it means to be an Australian.,Services Australia,Federal Government,['National'],9,Applying for Australian citizenship,,,,False,False,"['australian', 'find', 'become', 'citizen', 'what', 'means']"
d76a4dcfc9363cdf0dc813b6319c41dd,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship#d76a4dcfc9363cdf0dc813b6319c41dd,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,Applying for Australian citizenship | myGov,,,Thank you for your feedback,True,False,[]
da48c672e1207f7e487d178e91e4698c,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/how-to-apply-for-citizenship#da48c672e1207f7e487d178e91e4698c,How to apply for citizenship,content,"Find information about applying to become an Australian citizen, including who is eligible.",Services Australia,Federal Government,['National'],12,How to apply for citizenship,,,,False,False,"['find', 'information', 'about', 'applying', 'become', 'australian', 'citizen', 'including', 'eligible']"
c4d01cd8e1bd90411a0e197298e2e0cb,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/how-to-apply-for-citizenship#who-can-apply-to-be-an-australian-citizen,Who can apply to be an Australian citizen,content,"There are different ways to become an Australian citizen. The most common ways to becoming a citizen are when you:
               are a permanent resident living in Australia
               were born overseas to a parent who is an Australian citizen
               were born overseas and adopted by an Australian citizen outside Australia
               lost your Australian citizenship and would like to resume your citizenship.
              Depending on your circumstances when you apply for citizenship, there may be a cost.Find out how to become an Australian citizen and how much it costs on the Department of Home Affairs website.",Services Australia,Federal Government,['National'],12,How to apply for citizenship | myGov,Who can apply to be an Australian citizen,,,False,False,"['australian', 'citizen', 'your', 'citizenship', 'there', 'ways', 'become', 'when', 'australia', 'were']"
9d1b001030e7dff6232ace596948c586,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/how-to-apply-for-citizenship#9d1b001030e7dff6232ace596948c586,New Zealanders who live in Australia,content,New Zealand citizens who have been living in Australia for 4 years or more can apply for Australian citizenship.Find out about New Zealand citizens becoming Australian citizens on the Department of Home Affairs website.,Services Australia,Federal Government,['National'],12,How to apply for citizenship | myGov,Who can apply to be an Australian citizen,New Zealanders who live in Australia,,False,False,"['citizens', 'zealand', 'australian', 'living', 'australia', 'years', 'more', 'apply', 'citizenship', 'find']"
99f1738f2801719d63fadff2146f854f,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/how-to-apply-for-citizenship#processing-times,Processing times,content,The time it takes to process your application to become a citizen will depend on your circumstances. You can find more information about processing times on the Department of Home Affairs website.,Services Australia,Federal Government,['National'],10,How to apply for citizenship | myGov,Processing times,,,False,False,"['your', 'time', 'takes', 'process', 'application', 'become', 'citizen', 'depend', 'circumstances', 'find']"
d2248101cb6d7c3fa9b9180c55f9d99f,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/how-to-apply-for-citizenship#test-and-interview,Test and interview,content,"Once you have applied for Australian citizenship, you may get an invitation to sit the citizenship test or attend an interview.Find out more about the citizenship test and interview and how to prepare on the Department of Home Affairs website.",Services Australia,Federal Government,['National'],12,How to apply for citizenship | myGov,Test and interview,,,False,False,"['citizenship', 'test', 'interview', 'once', 'applied', 'australian', 'invitation', 'attend', 'find', 'more']"
eb0a3a2ce47b74bc3ea2b7da140fd2ad,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/how-to-apply-for-citizenship#eb0a3a2ce47b74bc3ea2b7da140fd2ad,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,How to apply for citizenship | myGov,,,Thank you for your feedback,True,False,[]
9b90da62bbb0336d025abaac971befee,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/after-you-have-applied-for-australian-citizenship#9b90da62bbb0336d025abaac971befee,After you have applied for Australian citizenship,content,Find out about the citizenship process and what it means to be an Australian citizen.,Services Australia,Federal Government,['National'],10,After you have applied for Australian citizenship,,,,False,False,"['find', 'about', 'citizenship', 'process', 'what', 'means', 'australian', 'citizen']"
1f9f33fa8ca73287b9c3b37b342060e4,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/after-you-have-applied-for-australian-citizenship#citizenship-ceremony,Citizenship ceremony,content,"Most people who apply to become an Australian citizen, and are approved, must attend a citizenship ceremony. The final legal requirement in the ceremony is stating the Australian citizenship pledge of commitment out loud. You will become an Australian citizen after you make the pledge.Generally, you will need to attend a ceremony unless you either:
               are a child under 16 years
               have a permanent or enduring physical or mental incapacity.
              If you do not attend a citizenship ceremony within 12 months, your citizenship approval may be cancelled. Find out more about the citizenship ceremony on the Department of Home Affairs website.",Services Australia,Federal Government,['National'],12,After you have applied for Australian citizenship | myGov,Citizenship ceremony,,,False,False,"['citizenship', 'ceremony', 'australian', 'attend', 'become', 'citizen', 'pledge', 'most', 'people', 'apply']"
22b7bab55db8c47b4ad1e513efb1ad0e,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/after-you-have-applied-for-australian-citizenship#22b7bab55db8c47b4ad1e513efb1ad0e,Citizenship certificate,content,"You will get a citizenship certificate at the ceremony. This is an important legal document. You may need this to get an Australian passport or to apply for some jobs.If you have lost your citizenship certificate, you can apply to get a new one.Find out how to get a citizenship certificate on the Department of Home Affairs website.",Services Australia,Federal Government,['National'],8,After you have applied for Australian citizenship | myGov,Citizenship ceremony,Citizenship certificate,,False,False,"['citizenship', 'certificate', 'apply', 'ceremony', 'important', 'legal', 'document', 'need', 'australian', 'passport']"
92079d0103092632529b00a8b32407bd,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/after-you-have-applied-for-australian-citizenship#citizenship-applications-that-are-denied,Citizenship applications that are denied,content,"If your application was denied, you can ask the Administrative Appeals Tribunal to review this decision.Find more information and help to review a decision about citizenship on the Administrative Appeals Tribunal website.",Services Australia,Federal Government,['National'],12,After you have applied for Australian citizenship | myGov,Citizenship applications that are denied,,,False,False,"['administrative', 'appeals', 'tribunal', 'review', 'decision', 'your', 'application', 'denied', 'find', 'more']"
0ba2874a1991ec6dea9bca0f0bd5cbc3,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/after-you-have-applied-for-australian-citizenship#responsibilities-and-privileges,Responsibilities and privileges,content,"When you become an Australian citizen, you will have extra responsibilities and privileges. This includes activities like voting in elections and in a referendum.Find out more about the responsibilities and privileges of Australian citizenship on the Department of Home Affairs website.",Services Australia,Federal Government,['National'],12,After you have applied for Australian citizenship | myGov,Responsibilities and privileges,,,False,False,"['australian', 'responsibilities', 'privileges', 'when', 'become', 'citizen', 'extra', 'includes', 'activities', 'like']"
9f8c1e1aaf3cb15fc583602cc4207cc4,https://my.gov.au/en/services/living-arrangements/coming-to-australia/applying-for-australian-citizenship/after-you-have-applied-for-australian-citizenship#9f8c1e1aaf3cb15fc583602cc4207cc4,Thank you for your feedback,form,,Services Australia,Federal Government,['National'],12,After you have applied for Australian citizenship | myGov,,,Thank you for your feedback,True,False,[]
355b2d5c65da59d9f7ade7e50dab579e,https://my.gov.au/en/services/living-arrangements/coming-to-australia/becoming-a-permanent-resident#355b2d5c65da59d9f7ade7e50dab579e,Becoming a permanent resident,content,Find out how to become a permanent resident and how it’s different from being a citizen.,Services Australia,Federal Government,['National'],10,Becoming a permanent resident,,,,False,False,"['find', 'become', 'permanent', 'resident', 'different', 'citizen']"
03fe28837e6f3891282ee9282c7dcd6d,https://my.gov.au/en/services/living-arrangements/coming-to-australia/becoming-a-permanent-resident#03fe28837e6f3891282ee9282c7dcd6d,What is a permanent resident,content,A permanent resident is someone who can live in Australia permanently on a visa.They can do most things a citizen can except for a few things such as voting in an election.Find out more about entitlements for permanent residents on the Department of Home Affairs website.,Services Australia,Federal Government,['National'],10,Becoming a permanent resident | myGov,What is a permanent resident,,,False,False,"['permanent', 'things', 'resident', 'someone', 'live', 'australia', 'permanently', 'visa', 'they', 'most']"
acd45ded97c8f3a496a20e24289dd623,https://my.gov.au/en/services/living-arrangements/coming-to-australia/becoming-a-permanent-resident#acd45ded97c8f3a496a20e24289dd623,How to become a permanent resident,content,"The most common way to become a permanent resident is with 1 of these 3 visas:
family-stream
work-stream
business or investor stream.
Find out more about visa options on the Department of Home Affairs website.",Services Australia,Federal Government,['National'],9,Becoming a permanent resident | myGov,How to become a permanent resident,,,False,False,"['stream', 'most', 'common', 'become', 'permanent', 'resident', 'these', 'visas', 'family', 'work']"
9385517e81c24967cf2ad1a968d9982c,https://my.gov.au/en/services/living-arrangements/coming-to-australia/becoming-a-permanent-resident#9385517e81c24967cf2ad1a968d9982c,Living in Australia permanently,content,"If you’ve recently moved to Australia, there are things you can do to help you settle in.",Services Australia,Federal Government,['National'],7,Becoming a permanent resident | myGov,Living in Australia permanently,,,False,False,"['recently', 'moved', 'australia', 'there', 'things', 'help', 'settle']"
